iter	RMSE
1500	0.02235958347
1501	0.02235737959
1502	0.02235518785
1503	0.02235131214
1504	0.02235013349
1505	0.02234823673
1506	0.02234539535
1507	0.02234349039
1508	0.02234135626
1509	0.0223391712
1510	0.02233670372
1511	0.02233349401
1512	0.02233077454
1513	0.02232865034
1514	0.02232734787
1515	0.02232575761
1516	0.02232255381
1517	0.02232095923
1518	0.02231860083
1519	0.02231586152
1520	0.02231397166
1521	0.02231235081
1522	0.02231099884
1523	0.02230933405
1524	0.02230871009
1525	0.02230597511
1526	0.02230277265
1527	0.02230049096
1528	0.02229703057
1529	0.02229521028
1530	0.02229357303
1531	0.02229058822
1532	0.0222876825
1533	0.02228517481
1534	0.02228350718
1535	0.02228128614
1536	0.02227888585
1537	0.02227764255
1538	0.0222763486
1539	0.02227450398
1540	0.02227317036
1541	0.02227043491
1542	0.02226812021
1543	0.0222654905
1544	0.02226264845
1545	0.02226041792
1546	0.02225888564
1547	0.02225640368
1548	0.02225489546
1549	0.02225226569
1550	0.02225046838
1551	0.02224798861
1552	0.02224559141
1553	0.02224441516
1554	0.02224352654
1555	0.02224207189
1556	0.02224033565
1557	0.02223803566
1558	0.0222358842
1559	0.02223432256
1560	0.02223281119
1561	0.02223139176
1562	0.02223052762
1563	0.02222719862
1564	0.02222515294
1565	0.02222248923
1566	0.022221243
1567	0.02221896093
1568	0.0222174787
1569	0.02221473104
1570	0.02221168073
1571	0.02220895194
1572	0.02220764227
1573	0.02220540766
1574	0.0222046684
1575	0.02220246041
1576	0.02219945369
1577	0.02219814747
1578	0.02219511881
1579	0.02219188298
1580	0.02218987656
1581	0.02218774937
1582	0.02218589267
1583	0.02218469007
1584	0.02218298927
1585	0.02218134663
1586	0.02217972588
1587	0.02217710439
1588	0.02217550766
1589	0.02217322596
1590	0.02217098685
1591	0.02216838607
1592	0.02216558178
1593	0.02216416608
1594	0.02216230393
1595	0.02215897489
1596	0.02215641228
1597	0.02215589683
1598	0.02215427871
1599	0.02215260518
1600	0.02214998386
1601	0.02214690866
1602	0.02214516756
1603	0.02214344015
1604	0.02214144146
1605	0.02214024881
1606	0.02213902252
1607	0.02213672985
1608	0.02213460385
1609	0.02213233851
1610	0.02213029567
1611	0.02212899851
1612	0.02212596177
1613	0.02212355601
1614	0.02212145425
1615	0.02211997971
1616	0.02211899378
1617	0.02211742943
1618	0.02211460837
1619	0.02211244454
1620	0.02211051678
1621	0.02210801036
1622	0.02210597943
1623	0.0221044339
1624	0.02210240356
1625	0.0221006873
1626	0.02209887302
1627	0.02209602191
1628	0.02209461675
1629	0.02209199937
1630	0.02208968213
1631	0.02208818513
1632	0.02208590049
1633	0.02208415891
1634	0.02208136715
1635	0.02207924496
1636	0.02207713246
1637	0.02207553483
1638	0.02207348447
1639	0.02207145512
1640	0.02206938148
1641	0.02206711919
1642	0.02206349499
1643	0.0220616632
1644	0.02206044266
1645	0.02205849824
1646	0.02205667779
1647	0.02205428598
1648	0.02205178378
1649	0.02204850135
1650	0.02204680471
1651	0.02204446595
1652	0.02204300544
1653	0.02204170762
1654	0.02203972204
1655	0.02203702
1656	0.022035716
1657	0.02203349985
1658	0.02203209789
1659	0.02202998816
1660	0.02202758815
1661	0.02202649314
1662	0.02202538823
1663	0.02202357325
1664	0.0220228231
1665	0.02201934505
1666	0.02201695762
1667	0.02201404912
1668	0.02201186966
1669	0.02200952902
1670	0.02200795862
1671	0.02200578387
1672	0.02200397198
1673	0.02200123032
1674	0.02199898583
1675	0.02199631683
1676	0.02199531314
1677	0.02199432919
1678	0.02199292372
1679	0.02199078895
1680	0.02198948575
1681	0.02198742034
1682	0.02198541296
1683	0.02198246304
1684	0.02197991082
1685	0.02197702007
1686	0.02197536984
1687	0.02197243038
1688	0.02197039074
1689	0.02196854658
1690	0.02196589139
1691	0.02196411672
1692	0.0219619843
1693	0.02196037561
1694	0.02195665533
1695	0.02195549822
1696	0.02195387122
1697	0.02195280158
1698	0.02195018805
1699	0.02194939225
1700	0.02194796344
1701	0.02194603672
1702	0.02194450211
1703	0.02194286775
1704	0.02193998029
1705	0.02193811523
1706	0.02193564338
1707	0.02193392098
1708	0.02193176431
1709	0.02192845035
1710	0.02192712249
1711	0.02192543599
1712	0.02192324873
1713	0.02192138814
1714	0.02191937662
1715	0.02191734639
1716	0.02191595633
1717	0.02191496933
1718	0.02191330981
1719	0.02191077283
1720	0.02190972011
1721	0.02190779305
1722	0.02190578997
1723	0.02190392277
1724	0.02190086441
1725	0.02189959074
1726	0.02189663126
1727	0.0218950609
1728	0.02189335707
1729	0.02189163415
1730	0.02188969507
1731	0.02188693937
1732	0.02188538314
1733	0.0218831115
1734	0.02188090087
1735	0.02187930653
1736	0.02187806542
1737	0.02187583669
1738	0.02187332587
1739	0.02187144048
1740	0.02187011597
1741	0.02186807085
1742	0.02186550534
1743	0.02186265303
1744	0.02186028369
1745	0.02185770836
1746	0.02185720596
1747	0.02185533304
1748	0.02185338815
1749	0.02185040117
1750	0.02184903117
1751	0.02184593271
1752	0.02184474464
1753	0.02184216214
1754	0.02184085553
1755	0.02183965509
1756	0.02183879708
1757	0.02183704106
1758	0.02183598826
1759	0.02183393057
1760	0.02183079422
1761	0.02182892637
1762	0.02182717892
1763	0.02182592112
1764	0.02182329998
1765	0.02182079029
1766	0.02181980765
1767	0.02181788429
1768	0.02181574376
1769	0.02181316757
1770	0.0218121298
1771	0.02181084561
1772	0.02180910524
1773	0.02180706761
1774	0.02180478694
1775	0.02180270903
1776	0.02180042345
1777	0.02179934882
1778	0.02179819804
1779	0.02179610695
1780	0.0217948469
1781	0.02179360204
1782	0.02179131269
1783	0.02179056741
1784	0.02178939552
1785	0.02178775429
1786	0.02178673675
1787	0.02178475527
1788	0.02178259483
1789	0.02178125639
1790	0.02177959404
1791	0.02177836324
1792	0.02177569515
1793	0.02177346641
1794	0.0217724523
1795	0.02177020292
1796	0.02176755441
1797	0.02176557341
1798	0.02176326924
1799	0.02176050564
1800	0.02175944517
1801	0.02175843197
1802	0.02175763165
1803	0.02175632981
1804	0.02175461202
1805	0.02175329953
1806	0.02175177793
1807	0.02175037535
1808	0.02174940594
1809	0.02174698365
1810	0.02174596494
1811	0.02174392302
1812	0.02174191848
1813	0.02174028275
1814	0.02173888525
1815	0.02173719578
1816	0.02173626079
1817	0.02173442864
1818	0.02173110026
1819	0.0217297529
1820	0.02172924299
1821	0.02172729369
1822	0.02172588204
1823	0.02172352787
1824	0.02172030827
1825	0.02171884477
1826	0.02171664956
1827	0.02171391455
1828	0.02171099805
1829	0.02170916363
1830	0.02170709168
1831	0.02170605543
1832	0.02170466363
1833	0.02170160473
1834	0.02170030384
1835	0.02169855221
1836	0.02169652498
1837	0.02169552914
1838	0.02169398329
1839	0.02169226669
1840	0.02169061681
1841	0.02168942116
1842	0.02168819655
1843	0.02168640726
1844	0.02168442325
1845	0.02168283489
1846	0.02168106093
1847	0.0216787478
1848	0.02167669961
1849	0.02167477618
1850	0.02167262135
1851	0.02166993774
1852	0.02166744495
1853	0.02166625603
1854	0.02166424567
1855	0.02166234354
1856	0.02166036601
1857	0.02165938843
1858	0.02165785529
1859	0.02165547869
1860	0.02165257463
1861	0.02165069199
1862	0.02165017027
1863	0.02164777134
1864	0.02164625737
1865	0.02164515384
1866	0.02164237705
1867	0.02164175265
1868	0.02163999139
1869	0.02163844077
1870	0.02163775856
1871	0.02163521388
1872	0.02163302688
1873	0.02163112368
1874	0.02162937847
1875	0.02162854952
1876	0.02162744852
1877	0.02162426584
1878	0.02162158257
1879	0.02161986713
1880	0.02161824507
1881	0.0216167295
1882	0.02161463337
1883	0.02161244809
1884	0.02161115753
1885	0.02160983602
1886	0.02160848066
1887	0.02160673483
1888	0.02160439259
1889	0.02160308166
1890	0.02160093058
1891	0.02159935786
1892	0.02159830467
1893	0.02159646406
1894	0.02159433112
1895	0.02159333664
1896	0.02159148623
1897	0.02158870304
1898	0.02158677231
1899	0.02158459852
1900	0.02158289345
1901	0.02158054619
1902	0.02157850986
1903	0.02157675079
1904	0.02157371771
1905	0.02157151453
1906	0.02156972156
1907	0.02156696498
1908	0.02156562437
1909	0.02156540156
1910	0.02156442734
1911	0.02156344044
1912	0.02156132688
1913	0.02155821179
1914	0.02155627388
1915	0.02155483196
1916	0.02155249296
1917	0.02154987443
1918	0.02154924953
1919	0.02154817952
1920	0.02154695204
1921	0.02154603082
1922	0.02154339746
1923	0.02154123063
1924	0.02153953324
1925	0.02153855825
1926	0.02153594415
1927	0.02153399339
1928	0.02153139667
1929	0.02153044109
1930	0.02152913547
1931	0.02152639245
1932	0.0215242519
1933	0.02152219102
1934	0.02152193645
1935	0.0215202218
1936	0.02151814704
1937	0.02151575161
1938	0.02151389901
1939	0.02151209382
1940	0.02150969457
1941	0.02150855146
1942	0.02150676402
1943	0.02150542135
1944	0.02150390602
1945	0.02150151658
1946	0.02150011904
1947	0.02149797048
1948	0.02149548552
1949	0.02149435926
1950	0.02149320886
1951	0.02149196633
1952	0.02149094105
1953	0.02148816235
1954	0.02148640693
1955	0.02148493757
1956	0.02148413228
1957	0.02148191179
1958	0.02148033833
1959	0.02147943588
1960	0.0214773704
1961	0.02147644549
1962	0.02147525858
1963	0.02147340549
1964	0.02147116125
1965	0.02147011237
1966	0.02146734193
1967	0.02146459124
1968	0.02146277497
1969	0.02146141188
1970	0.02145979267
1971	0.02145799336
1972	0.02145706506
1973	0.02145624512
1974	0.02145577809
1975	0.0214542162
1976	0.02145354022
1977	0.021451942
1978	0.02145027048
1979	0.02144866432
1980	0.0214476031
1981	0.02144700044
1982	0.02144485951
1983	0.02144316302
1984	0.02144200009
1985	0.02144043518
1986	0.02143879119
1987	0.02143667272
1988	0.02143466436
1989	0.02143345883
1990	0.021431712
1991	0.02143054301
1992	0.02142836578
1993	0.02142726832
1994	0.02142623752
1995	0.02142401457
1996	0.02142172989
1997	0.021419919
1998	0.02141895492
1999	0.02141686406
2000	0.02141443235
2001	0.02141285141
2002	0.02141228181
2003	0.02141024253
2004	0.02140838917
2005	0.02140678976
2006	0.02140557492
2007	0.02140335826
2008	0.02140223274
2009	0.02140070628
2010	0.02139892102
2011	0.02139725704
2012	0.02139582604
2013	0.0213950219
2014	0.0213941961
2015	0.02139218977
2016	0.02138970381
2017	0.02138868761
2018	0.02138714627
2019	0.02138563338
2020	0.02138375854
2021	0.02138267282
2022	0.02138053337
2023	0.02137810336
2024	0.02137658909
2025	0.02137498778
2026	0.02137337795
2027	0.02137090803
2028	0.02136848264
2029	0.02136724877
2030	0.02136480603
2031	0.02136299461
2032	0.02136125994
2033	0.02135930797
2034	0.02135721132
2035	0.02135656836
2036	0.02135451327
2037	0.02135284791
2038	0.02135124099
2039	0.02134964131
2040	0.021347637
2041	0.02134715804
2042	0.02134446983
2043	0.02134264217
2044	0.02134171543
2045	0.0213410224
2046	0.0213395542
2047	0.02133894719
2048	0.02133747482
2049	0.02133671357
2050	0.02133521637
2051	0.02133362014
2052	0.02133178969
2053	0.02133128573
2054	0.02133026712
2055	0.0213294545
2056	0.02132749203
2057	0.02132543109
2058	0.02132381489
2059	0.02132252514
2060	0.02132038476
2061	0.02131869104
2062	0.02131671156
2063	0.02131472902
2064	0.02131337012
2065	0.0213122544
2066	0.02131138504
2067	0.02130954123
2068	0.02130870768
2069	0.02130734413
2070	0.02130529275
2071	0.02130419773
2072	0.02130289599
2073	0.02130063539
2074	0.02129848664
2075	0.02129689958
2076	0.02129515898
2077	0.02129375377
2078	0.02129277113
2079	0.02129043065
2080	0.02128889444
2081	0.02128774995
2082	0.02128525216
2083	0.02128359106
2084	0.0212829574
2085	0.02128108018
2086	0.02127886966
2087	0.02127693919
2088	0.02127527945
2089	0.02127299963
2090	0.02127038134
2091	0.02126855688
2092	0.02126585204
2093	0.02126450527
2094	0.02126335697
2095	0.02126217685
2096	0.02125953795
2097	0.02125908799
2098	0.02125732109
2099	0.02125535267
2100	0.02125386912
2101	0.02125212649
2102	0.02125024784
2103	0.0212487583
2104	0.02124692811
2105	0.02124556942
2106	0.02124357515
2107	0.02124062626
2108	0.02123927594
2109	0.02123821387
2110	0.02123652752
2111	0.02123455327
2112	0.0212330045
2113	0.02123116029
2114	0.02122960025
2115	0.02122793544
2116	0.02122701796
2117	0.02122532706
2118	0.02122409523
2119	0.02122309809
2120	0.02122147043
2121	0.02122021651
2122	0.02121852869
2123	0.02121776666
2124	0.02121700118
2125	0.0212145889
2126	0.02121287609
2127	0.02121094812
2128	0.02120927474
2129	0.02120833639
2130	0.02120587772
2131	0.02120465417
2132	0.02120306637
2133	0.02120134896
2134	0.02119996047
2135	0.02119884438
2136	0.02119781088
2137	0.02119618434
2138	0.02119448354
2139	0.02119282554
2140	0.02119202491
2141	0.02119010173
2142	0.02118769672
2143	0.02118697773
2144	0.02118461994
2145	0.02118321543
2146	0.02118176915
2147	0.02118028739
2148	0.02117882836
2149	0.02117726675
2150	0.0211758272
2151	0.02117434488
2152	0.02117325007
2153	0.02117156216
2154	0.02117082319
2155	0.02117033505
2156	0.02116957994
2157	0.02116824367
2158	0.02116721083
2159	0.02116589307
2160	0.02116367293
2161	0.02116259003
2162	0.02116125267
2163	0.02116036098
2164	0.02115874522
2165	0.0211579439
2166	0.02115633818
2167	0.02115401186
2168	0.0211530075
2169	0.02115151651
2170	0.02115081295
2171	0.02114813863
2172	0.02114663177
2173	0.02114496171
2174	0.02114366488
2175	0.0211416025
2176	0.02114056218
2177	0.02113979675
2178	0.0211382395
2179	0.02113713047
2180	0.02113500448
2181	0.02113239388
2182	0.02113042323
2183	0.02113012763
2184	0.02112928334
2185	0.02112850467
2186	0.02112707686
2187	0.02112544224
2188	0.02112332502
2189	0.02112208922
2190	0.02111985484
2191	0.02111787594
2192	0.02111685993
2193	0.02111531683
2194	0.0211139964
2195	0.02111286182
2196	0.02111133336
2197	0.02111014014
2198	0.02110912015
2199	0.02110780151
2200	0.02110634251
2201	0.02110459481
2202	0.02110268018
2203	0.02110153323
2204	0.02109924451
2205	0.02109736138
2206	0.02109540657
2207	0.02109427668
2208	0.02109323455
2209	0.02109177878
2210	0.0210897611
2211	0.0210882345
2212	0.02108598965
2213	0.02108411252
2214	0.02108314973
2215	0.02108160029
2216	0.02107957821
2217	0.02107856493
2218	0.02107822782
2219	0.02107712831
2220	0.02107584918
2221	0.02107413067
2222	0.0210720269
2223	0.02107006721
2224	0.0210679966
2225	0.0210670399
2226	0.02106587685
2227	0.02106380595
2228	0.02106216816
2229	0.02105986522
2230	0.02105888115
2231	0.02105671001
2232	0.0210550985
2233	0.02105368656
2234	0.02105291937
2235	0.02105128227
2236	0.02104966453
2237	0.02104886385
2238	0.02104811416
2239	0.02104663435
2240	0.02104430468
2241	0.02104343676
2242	0.02104247269
2243	0.02104167367
2244	0.02104021588
2245	0.02103862525
2246	0.02103728488
2247	0.02103645933
2248	0.02103516129
2249	0.02103346934
2250	0.02103065578
2251	0.0210286075
2252	0.02102703496
2253	0.0210253527
2254	0.02102403759
2255	0.02102281207
2256	0.02102100002
2257	0.02101890514
2258	0.02101748811
2259	0.02101614518
2260	0.02101347099
2261	0.02101226551
2262	0.02101106073
2263	0.02100899843
2264	0.02100738111
2265	0.02100675448
2266	0.02100524507
2267	0.02100263831
2268	0.02100100429
2269	0.02099962817
2270	0.02099837959
2271	0.02099761533
2272	0.02099651736
2273	0.02099525587
2274	0.02099447076
2275	0.02099280897
2276	0.02099117978
2277	0.02098991754
2278	0.02098838848
2279	0.02098680566
2280	0.0209850027
2281	0.02098393046
2282	0.02098240073
2283	0.02098204902
2284	0.02098068477
2285	0.02097886701
2286	0.02097735982
2287	0.0209767635
2288	0.02097529527
2289	0.02097370954
2290	0.02097215937
2291	0.02097152968
2292	0.02097128698
2293	0.02096931471
2294	0.02096790347
2295	0.020966453
2296	0.02096383457
2297	0.0209633306
2298	0.02096228149
2299	0.02096066378
2300	0.02095943143
2301	0.02095710095
2302	0.02095554668
2303	0.02095469093
2304	0.02095198233
2305	0.02095029419
2306	0.02094938478
2307	0.02094791719
2308	0.02094559049
2309	0.02094398473
2310	0.02094331959
2311	0.02094274827
2312	0.0209414837
2313	0.02093816458
2314	0.02093659787
2315	0.02093564974
2316	0.02093333249
2317	0.0209318821
2318	0.02093053844
2319	0.02092978068
2320	0.02092868121
2321	0.02092768481
2322	0.02092723577
2323	0.02092658122
2324	0.02092537017
2325	0.02092410382
2326	0.02092189723
2327	0.02092089426
2328	0.02091892062
2329	0.02091794955
2330	0.02091627647
2331	0.02091526018
2332	0.02091348298
2333	0.02091170185
2334	0.02091049548
2335	0.02090992598
2336	0.02090842484
2337	0.02090754787
2338	0.02090616295
2339	0.02090426883
2340	0.02090356921
2341	0.0209015947
2342	0.02090037612
2343	0.02089832742
2344	0.02089677704
2345	0.02089530486
2346	0.02089388236
2347	0.02089220785
2348	0.0208908379
2349	0.02088952029
2350	0.02088754578
2351	0.02088528464
2352	0.02088366622
2353	0.02088312069
2354	0.02088249367
2355	0.02088085736
2356	0.02087988201
2357	0.02087890952
2358	0.02087713794
2359	0.0208759329
2360	0.020874293
2361	0.02087309659
2362	0.0208720068
2363	0.02087015472
2364	0.02086904395
2365	0.02086768092
2366	0.02086625251
2367	0.02086499078
2368	0.02086423826
2369	0.02086254101
2370	0.02086121399
2371	0.02085845889
2372	0.02085734089
2373	0.02085651255
2374	0.0208554298
2375	0.02085446952
2376	0.02085191301
2377	0.02085090015
2378	0.02084907686
2379	0.02084826823
2380	0.02084699844
2381	0.02084547422
2382	0.02084466121
2383	0.0208434
2384	0.02084049752
2385	0.02083991337
2386	0.02083858902
2387	0.02083731197
2388	0.02083603813
2389	0.0208351678
2390	0.02083399861
2391	0.0208325645
2392	0.02083058533
2393	0.02082859435
2394	0.0208277064
2395	0.02082579093
2396	0.02082371854
2397	0.02082220738
2398	0.02081998987
2399	0.02081880427
2400	0.02081683827
2401	0.02081497719
2402	0.02081319683
2403	0.02081220816
2404	0.02081122147
2405	0.02080956405
2406	0.0208078279
2407	0.02080607684
2408	0.02080535194
2409	0.0208038742
2410	0.02080198976
2411	0.02079960861
2412	0.02079826557
2413	0.02079722406
2414	0.02079530171
2415	0.02079411612
2416	0.02079312336
2417	0.02079163133
2418	0.02079049123
2419	0.0207885677
2420	0.02078656753
2421	0.02078545213
2422	0.02078440224
2423	0.02078343715
2424	0.02078241018
2425	0.02078136017
2426	0.02078038479
2427	0.02077950806
2428	0.02077783417
2429	0.02077693999
2430	0.02077499226
2431	0.0207736581
2432	0.02077184177
2433	0.02077123038
2434	0.02076961914
2435	0.02076816169
2436	0.02076608954
2437	0.02076405478
2438	0.02076299524
2439	0.0207614946
2440	0.02076067625
2441	0.02075845102
2442	0.02075712686
2443	0.02075573208
2444	0.02075473494
2445	0.02075388159
2446	0.02075219521
2447	0.02075015449
2448	0.02074862688
2449	0.02074772146
2450	0.0207456393
2451	0.02074391153
2452	0.02074275612
2453	0.02074157573
2454	0.0207402239
2455	0.0207392254
2456	0.02073771793
2457	0.02073535194
2458	0.02073453265
2459	0.02073246971
2460	0.02073027115
2461	0.02072937902
2462	0.02072755215
2463	0.02072579117
2464	0.0207246722
2465	0.02072287693
2466	0.02072132185
2467	0.02072011332
2468	0.02071841798
2469	0.0207177504
2470	0.02071611135
2471	0.02071573452
2472	0.02071415542
2473	0.02071333882
2474	0.02071145673
2475	0.02070984723
2476	0.02070844579
2477	0.02070716642
2478	0.02070590031
2479	0.02070535843
2480	0.02070446364
2481	0.02070332238
2482	0.020701794
2483	0.02070033415
2484	0.02069858176
2485	0.02069721781
2486	0.02069616745
2487	0.02069481843
2488	0.02069334528
2489	0.02069212984
2490	0.02069028146
2491	0.02068979174
2492	0.02068887366
2493	0.0206877827
2494	0.02068735537
2495	0.02068539334
2496	0.02068357894
2497	0.02068267471
2498	0.02068222657
2499	0.02068073013
2500	0.02067982952
2501	0.02067871665
2502	0.02067731624
2503	0.02067612244
2504	0.02067493911
2505	0.02067312117
2506	0.02067240714
2507	0.02067089786
2508	0.02066960283
2509	0.02066757737
2510	0.02066695221
2511	0.0206656856
2512	0.02066515933
2513	0.02066399821
2514	0.02066276455
2515	0.02066108564
2516	0.02065954032
2517	0.02065815629
2518	0.02065701384
2519	0.02065552713
2520	0.0206545954
2521	0.02065384928
2522	0.02065322422
2523	0.02065239327
2524	0.02065015128
2525	0.02064912187
2526	0.02064764024
2527	0.02064646377
2528	0.0206452922
2529	0.0206441661
2530	0.02064273978
2531	0.02064160166
2532	0.02063993014
2533	0.02063842113
2534	0.02063706164
2535	0.02063638598
2536	0.0206344494
2537	0.02063293232
2538	0.0206316662
2539	0.02062960762
2540	0.0206277327
2541	0.02062456055
2542	0.02062287641
2543	0.02062136629
2544	0.02061971782
2545	0.02061910294
2546	0.0206181292
2547	0.02061673165
2548	0.02061538678
2549	0.0206136246
2550	0.0206120814
2551	0.02061124134
2552	0.02060832584
2553	0.020607249
2554	0.02060499055
2555	0.0206037277
2556	0.02060183753
2557	0.02060079643
2558	0.02059999443
2559	0.02059783857
2560	0.02059681616
2561	0.0205962036
2562	0.02059426242
2563	0.02059336297
2564	0.02059162497
2565	0.02059042001
2566	0.02058966088
2567	0.02058907804
2568	0.02058790361
2569	0.02058597441
2570	0.02058475114
2571	0.02058289985
2572	0.02058204007
2573	0.02058142701
2574	0.02057990816
2575	0.02057827411
2576	0.02057665758
2577	0.02057540156
2578	0.02057383421
2579	0.02057273959
2580	0.0205708314
2581	0.0205696086
2582	0.0205672681
2583	0.02056589903
2584	0.0205645608
2585	0.0205634777
2586	0.02056252018
2587	0.02056032654
2588	0.02055890624
2589	0.02055760261
2590	0.02055637037
2591	0.0205549348
2592	0.02055356011
2593	0.02055230738
2594	0.02054983159
2595	0.02054835009
2596	0.02054692553
2597	0.02054570627
2598	0.02054453126
2599	0.02054342772
2600	0.0205412361
2601	0.02053909979
2602	0.02053694011
2603	0.02053590876
2604	0.02053451651
2605	0.02053311643
2606	0.02053052148
2607	0.02052958755
2608	0.02052785409
2609	0.02052638879
2610	0.02052543316
2611	0.02052483182
2612	0.02052290781
2613	0.02052114472
2614	0.02052049079
2615	0.02051959313
2616	0.02051819574
2617	0.0205177908
2618	0.02051630683
2619	0.02051559194
2620	0.02051387721
2621	0.02051131505
2622	0.02051033834
2623	0.02050905232
2624	0.02050738647
2625	0.02050557935
2626	0.0205038915
2627	0.02050196242
2628	0.0205006676
2629	0.02049923254
2630	0.02049799353
2631	0.02049588635
2632	0.02049542213
2633	0.0204938287
2634	0.02049198337
2635	0.02049125892
2636	0.02049042263
2637	0.02048959604
2638	0.02048842584
2639	0.02048721797
2640	0.02048643198
2641	0.02048517516
2642	0.02048327835
2643	0.02048265899
2644	0.02048181018
2645	0.0204801362
2646	0.02047880285
2647	0.02047692141
2648	0.02047518056
2649	0.0204747028
2650	0.02047336518
2651	0.02047208137
2652	0.02047130304
2653	0.02047013698
2654	0.02046857511
2655	0.0204675509
2656	0.02046673034
2657	0.02046530411
2658	0.02046461596
2659	0.02046341085
2660	0.02046271099
2661	0.02046192535
2662	0.02046030526
2663	0.02045877776
2664	0.02045803679
2665	0.02045696148
2666	0.02045512805
2667	0.02045377295
2668	0.02045297934
2669	0.02045133726
2670	0.02044995538
2671	0.0204486189
2672	0.02044737515
2673	0.02044685008
2674	0.02044561048
2675	0.02044450951
2676	0.02044281965
2677	0.02044164149
2678	0.02044085316
2679	0.02043852966
2680	0.02043704999
2681	0.02043661423
2682	0.0204347518
2683	0.02043359809
2684	0.0204316867
2685	0.0204307081
2686	0.0204297527
2687	0.02042832269
2688	0.02042663811
2689	0.02042552185
2690	0.02042459534
2691	0.02042362123
2692	0.02042205956
2693	0.02042112032
2694	0.02042057676
2695	0.0204190342
2696	0.02041844911
2697	0.02041755088
2698	0.02041634643
2699	0.02041469685
2700	0.02041340917
2701	0.02041220468
2702	0.02041062779
2703	0.020409205
2704	0.02040840285
2705	0.02040645498
2706	0.0204059316
2707	0.02040478777
2708	0.02040292013
2709	0.02040159223
2710	0.02040005829
2711	0.02039860551
2712	0.02039754887
2713	0.02039597134
2714	0.02039459399
2715	0.02039324108
2716	0.02039151924
2717	0.02038965592
2718	0.02038787725
2719	0.0203874727
2720	0.02038547166
2721	0.02038388964
2722	0.0203822806
2723	0.0203811122
2724	0.02037989189
2725	0.02037823387
2726	0.02037588901
2727	0.02037471087
2728	0.02037356861
2729	0.02037243227
2730	0.02037108641
2731	0.02037048283
2732	0.02036909513
2733	0.02036773858
2734	0.02036639795
2735	0.02036457286
2736	0.02036285172
2737	0.02036178898
2738	0.02036061034
2739	0.02035909384
2740	0.02035856969
2741	0.02035803297
2742	0.0203566868
2743	0.02035548244
2744	0.02035414738
2745	0.02035301482
2746	0.02035187904
2747	0.02035096522
2748	0.02034908204
2749	0.02034752364
2750	0.02034627976
2751	0.02034484248
2752	0.02034378621
2753	0.02034205737
2754	0.02034120865
2755	0.020339602
2756	0.02033873219
2757	0.0203371952
2758	0.02033558782
2759	0.02033478919
2760	0.02033309705
2761	0.02033199086
2762	0.0203301489
2763	0.02032843347
2764	0.02032770771
2765	0.02032658918
2766	0.02032553764
2767	0.02032417849
2768	0.02032272534
2769	0.02032177262
2770	0.02031958121
2771	0.02031783596
2772	0.02031671175
2773	0.02031532458
2774	0.02031433342
2775	0.02031288946
2776	0.02031189205
2777	0.02031096564
2778	0.02031038331
2779	0.02030901626
2780	0.02030844947
2781	0.02030704625
2782	0.02030577817
2783	0.02030453768
2784	0.02030298519
2785	0.02030218527
2786	0.02030099916
2787	0.02029999919
2788	0.02029914483
2789	0.02029773284
2790	0.02029651281
2791	0.02029610628
2792	0.0202942182
2793	0.02029279722
2794	0.02029181315
2795	0.02029009989
2796	0.02028865598
2797	0.02028787349
2798	0.02028627476
2799	0.02028458132
2800	0.02028329846
2801	0.02028177016
2802	0.02028099436
2803	0.02028011565
2804	0.02027922031
2805	0.0202784636
2806	0.02027779527
2807	0.02027658646
2808	0.02027616771
2809	0.02027555724
2810	0.02027432354
2811	0.02027382666
2812	0.02027210968
2813	0.02027168809
2814	0.02026997125
2815	0.02026838901
2816	0.02026652979
2817	0.02026616373
2818	0.02026515112
2819	0.02026395884
2820	0.02026282521
2821	0.02026116641
2822	0.02025943477
2823	0.02025916422
2824	0.02025763215
2825	0.02025563304
2826	0.0202544024
2827	0.02025352557
2828	0.02025195733
2829	0.02025091292
2830	0.0202494923
2831	0.02024910312
2832	0.02024761226
2833	0.02024618573
2834	0.02024542424
2835	0.0202440528
2836	0.02024341688
2837	0.020242313
2838	0.02024050931
2839	0.02024012084
2840	0.02023924119
2841	0.02023751089
2842	0.02023645116
2843	0.02023487309
2844	0.02023358915
2845	0.02023198656
2846	0.02023043472
2847	0.02022920393
2848	0.02022850291
2849	0.02022787674
2850	0.02022706994
2851	0.02022639551
2852	0.02022519834
2853	0.02022382209
2854	0.02022327641
2855	0.02022269024
2856	0.02022093192
2857	0.02021984435
2858	0.02021837262
2859	0.02021744545
2860	0.02021625071
2861	0.02021566776
2862	0.02021478622
2863	0.02021382192
2864	0.0202134345
2865	0.02021253127
2866	0.0202115335
2867	0.02021018187
2868	0.02020951813
2869	0.02020798643
2870	0.02020692096
2871	0.02020580066
2872	0.02020511502
2873	0.02020417528
2874	0.02020312802
2875	0.02020182292
2876	0.02019971874
2877	0.02019862271
2878	0.02019672545
2879	0.02019502082
2880	0.02019441599
2881	0.02019339701
2882	0.02019135977
2883	0.02019042289
2884	0.02018967631
2885	0.02018786888
2886	0.02018707922
2887	0.02018610028
2888	0.02018514938
2889	0.02018366451
2890	0.02018204932
2891	0.02018110648
2892	0.02018021449
2893	0.02017900275
2894	0.0201777769
2895	0.02017673276
2896	0.02017518833
2897	0.02017373852
2898	0.02017284426
2899	0.02017185262
